MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
226639,133019,6388833000000,MUDr. Vlastimil Klát s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40011,Šrámkova,3293/3,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,,,,,6388833,2,112,CZ042,CZ0423,Litoměřice,41201,Platanová,2206/6,všeobecné praktické lékařství,ambulantní péče,,VLASTIMIL KLÁT,50.673839780634,14.050350271782
210066,132721,6541283000000,"MUDr. Petra Rychlá, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Podbořany,44101,Masarykovo náměstí,440,Ústecký kraj,CZ042,Louny,CZ0424,,,,petra.rychla@gmail.com,,6541283,2,112,CZ042,CZ0424,Podbořany,44101,Masarykovo náměstí,440,všeobecné praktické lékařství,primární ambulantní péče,,Petra Rychlá,50.228694478229,13.408048313563
209990,132697,25479300000008,"Nemocnice Kadaň s.r.o., odborné ambulance","Poskytovatel amb. služeb (do 5 oborů), Sam.ord.prakt.lékaře pro děti a dorost, Samostatná ordinace PL - gynekologa, Samost. ordinace všeob. prakt. lékaře",Vejprty,43191,Maxima Gorkého,981/18,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474944239,,sekretariat@nemkadan.cz,http://www.nemkadan.cz,25479300,2,112,CZ042,CZ0422,Kadaň,43201,Golovinova,1559,"všeobecné praktické lékařství, vnitřní lékařství, radiologie a zobrazovací metody, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí, hematologie a transfúzní lékařství, gynekologie a porodnictví","ambulantní péče, primární ambulantní péče, specializovaná ambulantní péče",,PATRICIE KOTALÍKOVÁ,50.496637213989,13.032847149893
209875,132577,6464530000000,"MUDr. Ivo Šlosar, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Jirkov,43111,Červenohrádecká,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,ivo.slosar@atlas.cz,,6464530,2,112,CZ042,CZ0422,Chomutov,43003,Zdravotnická,5316,všeobecné praktické lékařství,primární ambulantní péče,,Ivo Šlosar,50.502024295413,13.445582380348
209588,132376,6239609000000,"MUDr. Kuraková, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Golovinova,1559,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,kurakat@seznam.cz,,6239609,2,112,CZ032,CZ0325,Rybnice,33151,,77,všeobecné praktické lékařství,primární ambulantní péče,,Kateřina Kuraková,50.391225624229,13.270148720299
209579,132367,5209510000001,MUDr. Sédégnan Florent Natabou,Samost. ordinace všeob. prakt. lékaře,Litvínov,43601,Jedličkova,1167,Ústecký kraj,CZ042,Most,CZ0425,,420606894489,,,www.lekarbilina.cz,5209510,1,,CZ042,CZ0426,Bílina,41801,Sídliště U Nového nádraží,919,všeobecné praktické lékařství,primární ambulantní péče,,,50.607618439155,13.628169541379
209318,132141,6362117000004,LP-Medical s.r.o.,Samost. ordinace všeob. prakt. lékaře,Nová Ves v Horách,43545,,33,Ústecký kraj,CZ042,Most,CZ0425,,420608720075,,lp-medical@seznam.cz,www.praktickylekar-most.cz,6362117,2,112,CZ042,CZ0425,Most,43401,tř. Budovatelů,1395/23,všeobecné praktické lékařství,primární ambulantní péče,,PAVEL LISICKÝ,50.59425277221,13.483731272333
209317,132140,6362117000003,LP-Medical s.r.o.,Samost. ordinace všeob. prakt. lékaře,Hora Svaté Kateřiny,43546,Dlouhá,261,Ústecký kraj,CZ042,Most,CZ0425,,420608720075,,lp-medical@seznam.cz,www.praktickylekar-most.cz,6362117,2,112,CZ042,CZ0425,Most,43401,tř. Budovatelů,1395/23,všeobecné praktické lékařství,primární ambulantní péče,,PAVEL LISICKÝ,50.605807683225,13.438360237872
209316,132139,6362117000002,LP-Medical s.r.o.,Samost. ordinace všeob. prakt. lékaře,Brandov,43547,Rudé armády,251,Ústecký kraj,CZ042,Most,CZ0425,,420608720075,,lp-medical@seznam.cz,www.praktickylekar-most.cz,6362117,2,112,CZ042,CZ0425,Most,43401,tř. Budovatelů,1395/23,všeobecné praktické lékařství,primární ambulantní péče,,PAVEL LISICKÝ,50.634960836634,13.387205842098
209314,132134,6362117000000,LP-Medical s.r.o.,Samost. ordinace všeob. prakt. lékaře,Most,43401,tř. Budovatelů,1395/23,Ústecký kraj,CZ042,Most,CZ0425,,420608720075,,lp-medical@seznam.cz,www.praktickylekar-most.cz,6362117,2,112,CZ042,CZ0425,Most,43401,tř. Budovatelů,1395/23,všeobecné praktické lékařství,primární ambulantní péče,,PAVEL LISICKÝ,50.490278971037,13.636089850468
209154,132030,46792392001000,MUDr. Zdeněk Corn,Samost. ordinace všeob. prakt. lékaře,Mikulášovice,40779,,40,Ústecký kraj,CZ042,Děčín,CZ0421,,420412394578,,,,46792392,1,,CZ042,CZ0421,Mikulášovice,40779,,40,všeobecné praktické lékařství,ambulantní péče,,,50.965052261752,14.367313059524
205579,132027,5209510000000,MUDr. Sédégnan Florent Natabou,Samost. ordinace všeob. prakt. lékaře,Bílina,41801,Sídliště U Nového nádraží,919,Ústecký kraj,CZ042,Teplice,CZ0426,,420606894489,,,www.lekarbilina.cz,5209510,1,,CZ042,CZ0426,Bílina,41801,Sídliště U Nového nádraží,919,všeobecné praktické lékařství,ambulantní péče,,,50.552189810536,13.774719931633
208712,131863,6178014000000,MedIQ services s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Masarykova,781/318b,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420776201766,,dr.jakabcinova@seznam.cz,www.mediqservices.cz,6178014,2,112,CZ042,CZ0427,Ústí nad Labem,40340,Oblouková,363,"všeobecné praktické lékařství, kardiologie","primární ambulantní péče, specializovaná ambulantní péče",,IVANA JAKABČINOVÁ,50.681791538609,14.00468254731
208606,131822,6147178000000,MIKU-MED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Mikulášovice,40779,,40,Ústecký kraj,CZ042,Děčín,CZ0421,,420412394578,,info@miku-med.cz,www.miku-med.cz,6147178,2,112,CZ051,CZ0513,Liberec,46014,Světlá,702/7,všeobecné praktické lékařství,primární ambulantní péče,,PAVLA TICHÁČKOVÁ,50.965052261752,14.367313059524
223784,131613,5908442000000,MUDr. JANA FISCHEROVÁ,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Prokopa Holého,139/21,Ústecký kraj,CZ042,Děčín,CZ0421,,420734110515,,mudr.fischerovajana@seznam.cz,,5908442,1,,CZ042,CZ0421,Děčín,40502,Prokopa Holého,139/21,všeobecné praktické lékařství,primární ambulantní péče,,,50.774776512896,14.196212344414
207965,131480,5881528000000,MUDr. Pavla Fricová,Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Březenecká,4804,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474655128,,,,5881528,1,,CZ042,CZ0422,Chomutov,43004,Březenecká,4804,všeobecné praktické lékařství,primární ambulantní péče,,,50.476690757233,13.412222647161
207255,130722,22795626000000,Cerasina s.r.o.,Samost. ordinace všeob. prakt. lékaře,Lovosice,41002,Terezínská,488/73,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416562236,,ordinace@cerasina.cz,,22795626,2,112,CZ042,CZ0423,Vědomice,41301,Zahradní,127,všeobecné praktické lékařství,ambulantní péče,,Jan Třešňák,50.509772209836,14.073687651175
206934,130505,4638531000000,"MUDr. Aulický, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Bílina,41801,Důlní,,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,4638531,2,112,CZ042,CZ0426,Osek,41705,Máchova,450,všeobecné praktické lékařství,ambulantní péče,,MUDr. BORIS AULICKÝ,,
206819,130427,5609771000000,MUDr. Blanka Strnadová,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40011,SNP,2451/41,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472772863,,ordinacepl.strnadova@seznam.cz,,5609771,1,,CZ042,CZ0427,Chlumec,40339,Chlumecká,418,všeobecné praktické lékařství,ambulantní péče,,,50.668092726725,14.040625627679
206731,130366,44567162000008,"""R + R"" s.r.o.",Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Na Moráni,5480,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,frouce@volny.cz,,44567162,2,112,CZ042,CZ0422,Chomutov,43001,Kochova,1185,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. František Rouče,50.446866611483,13.421880325651
206713,130348,5589487000000,Ordinace PLPD s.r.o.,Samost. ordinace všeob. prakt. lékaře,Louny,44001,Tyršovo nám.,1970,Ústecký kraj,CZ042,Louny,CZ0424,,420415655162,,,,5589487,2,112,CZ042,CZ0424,Louny,44001,Tomanova,1737,všeobecné praktické lékařství,ambulantní péče,,Václav Laksa,50.353353240557,13.79954718527
241863,130326,4445988001000,SMEZDE s.r.o.,Samost. ordinace všeob. prakt. lékaře,Podbořany,44101,Žatecká,540,Ústecký kraj,CZ042,Louny,CZ0424,,420777159494,,smezde@post.cz,,4445988,2,112,CZ010,CZ0100,Praha 10,11000,Kaprova,42/14,všeobecné praktické lékařství,primární ambulantní péče,,Zdeňka Šmejkalová,50.231697635711,13.410082262526
205889,129604,44558210001001,MUDr. Martina Kučerová,Samost. ordinace všeob. prakt. lékaře,Varnsdorf,40747,Československých letců,1939,Ústecký kraj,CZ042,Děčín,CZ0421,,420417535306,,kucerom@post.cz,https://www.firmy.cz/detail/13013618-mudr-martina-kucerova-rumburk-1.html,44558210,1,,CZ042,CZ0421,Varnsdorf,40747,Československých letců,1939,všeobecné praktické lékařství,ambulantní péče,,,50.903177216543,14.61996204783
208445,129603,44558210001000,MUDr. Martina Kučerová,Samost. ordinace všeob. prakt. lékaře,Rumburk,40801,Třída 9. května,8/10,Ústecký kraj,CZ042,Děčín,CZ0421,,420417535306,,kucerom@post.cz,https://www.firmy.cz/detail/13013618-mudr-martina-kucerova-rumburk-1.html,44558210,1,,CZ042,CZ0421,Varnsdorf,40747,Československých letců,1939,všeobecné praktické lékařství,ambulantní péče,,,50.952078690624,14.557730602787
152331,128864,22800964000001,MUDr. Ladislav Froněk s.r.o.,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Elektrárny Prunéřov,,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474376344,,mudr.fronek@seznam.cz,,22800964,2,112,CZ042,CZ0422,Kadaň,43201,Pionýrů,1100,všeobecné praktické lékařství,primární ambulantní péče,,MUDr. Ladislav Froněk,,
178460,128846,2599121000001,MUDr. Doris Těšinová,Samost. ordinace všeob. prakt. lékaře,Chuderov,40002,,63,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420604549969,,,,2599121,1,,CZ042,CZ0427,Ústí nad Labem,40001,V Jirchářích,705/3,všeobecné praktické lékařství,ambulantní péče,,,50.686991188604,14.044405008135
192496,128201,4556623000000,AAAmbulance s.r.o.,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,U Školy,160/2,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416741863,,ordinace@aaambulance.cz,,4556623,2,112,CZ042,CZ0423,Litoměřice,41201,U Školy,160/2,všeobecné praktické lékařství,ambulantní péče,,"ADÉLA KRAUSOVÁ, ADELA PRŠALOVÁ",50.550155472908,14.125542142601
192532,128199,4181654000000,KARAMED UL s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40001,Masarykova,1859/170,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475200860,,karamanovaz@seznam.cz,http://www.mudrzdenkakaramanova.cz,4181654,2,112,CZ042,CZ0427,Ústí nad Labem,40001,Masarykova,1859/170,všeobecné praktické lékařství,ambulantní péče,,ZDEŇKA KARAMANOVÁ,50.672470419802,14.021305816821
194079,128142,4871529000000,Ordinace Beranová s.r.o.,Samost. ordinace všeob. prakt. lékaře,Děčín,40502,Prokopa Holého,139/21,Ústecký kraj,CZ042,Děčín,CZ0421,,420412531294,,ordinace@ordinaceberanova.cz,www.mudr-iva-beranova.modernilekar.cz,4871529,2,112,CZ042,CZ0421,Děčín,40502,Prokopa Holého,139/21,všeobecné praktické lékařství,ambulantní péče,,Iva Beranová,50.774776512896,14.196212344414
205273,128115,24733415000000,MUDr. Vlasta Sedláková s.r.o.,Samost. ordinace všeob. prakt. lékaře,Hrob,41704,Rybniční,243,Ústecký kraj,CZ042,Teplice,CZ0426,,420417875019,,sedlakova.vlasta@seznam.cz,http://mudr-vlasta-sedlakova.cz,24733415,2,112,CZ042,CZ0426,Hrob,41704,Rybniční,323,všeobecné praktické lékařství,ambulantní péče,,Vlasta Sedláková,50.658569566995,13.724161989659
205433,128084,4993756000000,"MUDr. Michal Polák, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Meziboří,43513,Okružní,117,Ústecký kraj,CZ042,Most,CZ0425,,420476747453,,mudr.polak@cbox.cz,,4993756,2,112,CZ042,CZ0425,Meziboří,43513,Okružní,117,všeobecné praktické lékařství,ambulantní péče,,Michal Polák,50.621449776676,13.605898090327
205090,127921,5137225000000,Medipac s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Potěminova,1082/1,Ústecký kraj,CZ042,Teplice,CZ0426,,420417534303,,doktorjakes@gmail.com,http://www.pacaltova.cz,5137225,2,112,CZ042,CZ0426,Teplice,41501,Potěminova,1082/1,všeobecné praktické lékařství,ambulantní péče,,RADOVAN JAKEŠ,50.644631152503,13.834167311006
178661,127879,3869628000003,JOCORP s.r.o.,"Samost. ordinace všeob. prakt. lékaře, Zařízení LPS",Rumburk,40801,Lesní,1062/26,Ústecký kraj,CZ042,Děčín,CZ0421,,420412331094,,ordinacerumburk@seznam.cz,https://mudr-josef-korinek.webnode.cz/,3869628,2,112,CZ042,CZ0421,Jiříkov,40753,Březinova,730/1,všeobecné praktické lékařství,ambulantní péče,,"EVŽEN ČERNÝ, JOSEF KOŘÍNEK",50.945856518159,14.5418005827
222845,127878,3869628000002,JOCORP s.r.o.,Samost. ordinace všeob. prakt. lékaře,Rumburk,40801,Náměstí Dobrovského,495/22,Ústecký kraj,CZ042,Děčín,CZ0421,,420412331094,,ordinacerumburk@seznam.cz,https://mudr-josef-korinek.webnode.cz/,3869628,2,112,CZ042,CZ0421,Jiříkov,40753,Březinova,730/1,všeobecné praktické lékařství,primární ambulantní péče,,"EVŽEN ČERNÝ, JOSEF KOŘÍNEK",50.952228627835,14.556415778937
178664,127877,3869628000001,JOCORP s.r.o.,Samost. ordinace všeob. prakt. lékaře,Krásná Lípa,40746,Masarykova,1094/4,Ústecký kraj,CZ042,Děčín,CZ0421,,420412331094,,ordinacerumburk@seznam.cz,https://mudr-josef-korinek.webnode.cz/,3869628,2,112,CZ042,CZ0421,Jiříkov,40753,Březinova,730/1,všeobecné praktické lékařství,ambulantní péče,,"EVŽEN ČERNÝ, JOSEF KOŘÍNEK",50.913073649065,14.509389876442
204894,127733,5097479000000,DRZORKA s.r.o.,Samost. ordinace všeob. prakt. lékaře,Most,43401,Jana Kubelíka,1472/7,Ústecký kraj,CZ042,Most,CZ0425,,420602283680,,mudrmotejlova.z@seznam.cz,,5097479,2,112,CZ042,CZ0425,Most,43401,Na Gruntě,269,všeobecné praktické lékařství,ambulantní péče,,Zora Jičínská Motejlová,50.504920595817,13.656806659787
191632,127674,4485726000000,MUDr. Michaela Dubinčáková,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40011,Mírová,2700/8,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420472772068,,ordinace.mirova@seznam.cz,http://www.lekarusti.cz,4485726,1,,CZ042,CZ0427,Ústí nad Labem,40011,Mírová,2700/8,všeobecné praktické lékařství,ambulantní péče,,,50.682276823912,14.026626762659
204647,127626,5032300000000,MEDIBIEN s.r.o.,Samost. ordinace všeob. prakt. lékaře,Kadaň,43201,Jana Švermy,606,Ústecký kraj,CZ042,Chomutov,CZ0422,,420731075631,,medibien@centrum.cz,,5032300,2,112,CZ042,CZ0422,Kadaň,43201,Jana Švermy,606,všeobecné praktické lékařství,ambulantní péče,,"Peter Jursík, Petra Jursíková",50.378071438308,13.262409744589
204645,117521,5042143000000,Ordinace PL  MUDr. Veronika Škramlíková s.r.o.,Samost. ordinace všeob. prakt. lékaře,Žatec,43801,Svatopluka Čecha,1541,Ústecký kraj,CZ042,Louny,CZ0424,,420773625733,,,,5042143,2,112,CZ042,CZ0424,Žatec,43801,Svatopluka Čecha,1541,všeobecné praktické lékařství,ambulantní péče,,Veronika Škramlíková,50.320813276254,13.540306721841
194356,107111,3431592000000,MUDr. Hrabě s.r.o.,Samost. ordinace všeob. prakt. lékaře,Straškov-Vodochody,41184,,65,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416871224,,l.hrabe@email.cz,,3431592,2,112,CZ010,CZ0100,Praha 8,18200,Kaňkovského,1238/8,všeobecné praktické lékařství,ambulantní péče,,Lubomír Hrabě,50.361917171054,14.246601802902
194077,107082,4465369000000,Džůváci s.r.o.,Samost. ordinace všeob. prakt. lékaře,Šluknov,40777,nám. Míru,344,Ústecký kraj,CZ042,Děčín,CZ0421,,420412386274,,lekar@ordinace-sluknov.cz,,4465369,2,112,CZ042,CZ0421,Šluknov,40777,nám. Míru,344,"Všeobecná sestra, klinická výživa a intenzivní metabolická péče, všeobecné praktické lékařství, vnitřní lékařství, kardiologie, endokrinologie a diabetologie","ambulantní péče, specializovaná ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",,MATEJ TVORÍK,51.003054575567,14.453151470689
193987,107062,3542815000000,PRAKT-IT s.r.o.,Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Vrchlického,997,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420604183334,,itylova@atlas.cz,,3542815,2,112,CZ042,CZ0423,Roudnice nad Labem,41301,Vrchlického,997,všeobecné praktické lékařství,ambulantní péče,,,50.424976122255,14.246408990163
192946,106577,4355334000000,JGH - Praktik s.r.o.,Samost. ordinace všeob. prakt. lékaře,Roudnice nad Labem,41301,Na Urbance,632,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416823293,,martin.hejda@email.cz,,4355334,2,112,CZ042,CZ0423,Roudnice nad Labem,41301,K Řípu,1945,všeobecné praktické lékařství,ambulantní péče,,Jana Hejdová,50.422336496037,14.264830713319
192517,106088,4244001000000,MIHOMED s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40331,Mlýnská,396,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420478471111,,medul@post.cz,http://www.mihomed.cz/,4244001,2,112,CZ042,CZ0427,Chabařovice,40317,Na Běhání,298,všeobecné praktické lékařství,ambulantní péče,,Michal Hondl,50.674714007455,14.105224624526
190503,95378,4152964000000,Ambulance Prakticus s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Husova,1648,Ústecký kraj,CZ042,Teplice,CZ0426,,,,,,4152964,2,112,CZ042,CZ0426,Teplice,41501,Purkyňova,2106,všeobecné praktické lékařství,ambulantní péče,,Anděla Weberová,50.656805620951,13.848425914626
189818,95152,3828531000000,MUDr. Petr Tamler s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Duchcovská,962/53,Ústecký kraj,CZ042,Teplice,CZ0426,,420604104654,,vulcas.iptam@tiscali.cz,,3828531,2,112,CZ042,CZ0424,Žatec,43801,Bratří Čapků,2058,všeobecné praktické lékařství,ambulantní péče,,Petr Tamler,50.636564325902,13.810856307098
152054,94808,76054730000000,Ian Goya,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,Palachova,687/7,Ústecký kraj,CZ042,Litoměřice,CZ0423,,,,j.u.goya@gmail.com,,76054730,1,,CZ042,CZ0423,Litoměřice,41201,Palachova,687/7,všeobecné praktické lékařství,primární ambulantní péče,,,50.537106910558,14.131505086634
168137,93757,3123529001000,Alveol s.r.o.,"Poskytovatel amb. služeb (do 5 oborů), Samostatná ordinace PL - stomatologa, Samost. ordinace všeob. prakt. lékaře",Chomutov,43001,Partyzánská,976/8,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474721227,,recepce@zubniklinika.cz,http://zubniklinika.cz,3123529,2,112,CZ042,CZ0422,Chomutov,43001,Partyzánská,976/8,"zubní lékařství, všeobecné praktické lékařství, anesteziologie a intenzivní medicína",ambulantní péče,,"DANA GEORGIEVOVÁ, MARCELA ČERNÁ, Martin Georgiev",50.462091051662,13.422925397723
189102,93358,4096428000002,PRACTICUS LD s.r.o.,Samost. ordinace všeob. prakt. lékaře,Velké Chvojno,40334,,55,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475222444,,mudr.dupal@volny.cz,,4096428,2,112,CZ042,CZ0427,Libouchec,40335,,401,všeobecné praktické lékařství,ambulantní péče,,Libor Dupal,50.73229094703,14.034894884667
189101,93357,4096428000001,PRACTICUS LD s.r.o.,Samost. ordinace všeob. prakt. lékaře,Petrovice,40337,,1,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475222444,,mudr.dupal@volny.cz,,4096428,2,112,CZ042,CZ0427,Libouchec,40335,,401,všeobecné praktické lékařství,ambulantní péče,,Libor Dupal,50.766574179683,13.93757198467
189100,93356,4096428000000,PRACTICUS LD s.r.o.,Samost. ordinace všeob. prakt. lékaře,Libouchec,40335,,401,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475222444,,mudr.dupal@volny.cz,,4096428,2,112,CZ042,CZ0427,Libouchec,40335,,401,všeobecné praktické lékařství,ambulantní péče,,Libor Dupal,50.754839823083,14.035366415309
189228,93354,4028791000000,"KONYMUDr., s.r.o.",Samost. ordinace všeob. prakt. lékaře,Most,43401,J. E. Purkyně,270/5,Ústecký kraj,CZ042,Most,CZ0425,,,,blanka.konasova@seznam.cz,,4028791,2,112,CZ042,CZ0425,Most,43502,Na Novém světě,215,všeobecné praktické lékařství,ambulantní péče,,Blanka Konášová,50.507697189926,13.627345186879
188987,93352,4015851000000,MEDIC AREA TEPLICE s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Křižíkova,3054,Ústecký kraj,CZ042,Teplice,CZ0426,,420417539488,,mudr.sindelarova@gmail.com,https://www.medicarea.cz/,4015851,2,112,CZ042,CZ0426,Teplice,41501,Křižíkova,3054,všeobecné praktické lékařství,ambulantní péče,,"DANIELA ŠINDELÁŘOVÁ, Klára Knazovičová",50.642315538294,13.816135130579
178472,83032,3802922000000,MUDr. Martin Krákora,Samost. ordinace všeob. prakt. lékaře,Klášterec nad Ohří,43151,Královéhradecká,418,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474376337,,,http://www.martinkrakora.websnadno.cz,3802922,1,,CZ042,CZ0422,Klášterec nad Ohří,43151,Královéhradecká,418,všeobecné praktické lékařství,ambulantní péče,,,50.387222448759,13.183605138173
178337,82986,3758583000000,Můj PRAKTIK s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,U Hadích lázní,1152/26,Ústecký kraj,CZ042,Teplice,CZ0426,,420704001717,,mascakova@mujpraktik.cz,http://www.mujpraktik.cz,3758583,2,112,CZ042,CZ0426,Teplice,41501,Bořivojova,3129,všeobecné praktické lékařství,ambulantní péče,,Lenka Maščáková,50.639910134015,13.837409577097
178739,82980,3735214000000,"MUDr. Marta Worschová, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Podbořany,44101,Masarykovo náměstí,14,Ústecký kraj,CZ042,Louny,CZ0424,,420415214218,,ordinace.podborany@gmail.com,,3735214,2,112,CZ042,CZ0424,Podbořany,44101,Masarykovo náměstí,14,všeobecné praktické lékařství,ambulantní péče,,MARTA WORSCHOVÁ,50.227659517887,13.408491404326
209265,82979,3758362000000,Všeobecný lékař Ústecko s.r.o.,Samost. ordinace všeob. prakt. lékaře,Štětí,41108,Školní,492,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420770112211,,ordinace.steti@vseobecnylekar.cz,http://www.vseobecnylekar.cz,3758362,2,112,CZ020,CZ0201,Vrchotovy Janovice,25753,,6,všeobecné praktické lékařství,ambulantní péče,,Petr Žitný,50.452680504495,14.37862360929
178506,82874,3662306000000,LT Clinic-Area s.r.o.,Samost. ordinace všeob. prakt. lékaře,Litoměřice,41201,Tylova,1239/16,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416735708,,zjanata@seznam.cz,http://www.mudrjanata.cz,3662306,2,112,CZ042,CZ0423,Litoměřice,41201,Tylova,1239/16,všeobecné praktické lékařství,ambulantní péče,,Zdeněk Janata,50.539981194741,14.130586242691
167666,82872,2542463000000,MUDr. Hašková s.r.o.,Samost. ordinace všeob. prakt. lékaře,Ústí nad Labem,40003,Varšavská,774/14,Ústecký kraj,CZ042,Ústí nad Labem,CZ0427,,420475534685,,zuzahaskova@seznam.cz,,2542463,2,112,CZ042,CZ0427,Ústí nad Labem,40003,Varšavská,774/14,všeobecné praktické lékařství,ambulantní péče,,Zuzana Hašková,50.656807622588,14.049759642586
168154,82850,3246035000000,JARSAZA s.r.o.,Samost. ordinace všeob. prakt. lékaře,Teplice,41501,Husova,1648,Ústecký kraj,CZ042,Teplice,CZ0426,,420417565624,,jarsaza.sro@seznam.cz,http://www.mudrkratochvil.cz,3246035,2,112,CZ042,CZ0426,Teplice,41501,Husova,1648,všeobecné praktické lékařství,ambulantní péče,,Jaromír Kratochvíl,50.656805620951,13.848425914626
238994,82802,3048381000000,Eamed s.r.o.,Samost. ordinace všeob. prakt. lékaře,Chomutov,43001,Kochova,1185,Ústecký kraj,CZ042,Chomutov,CZ0422,,420474628259,,bureamed@atlas.cz,,3048381,2,112,CZ042,CZ0422,Výsluní,43183,,27,všeobecné praktické lékařství,primární ambulantní péče,,Radka Burešová,50.455179913021,13.411288888201
167972,82642,3536149000000,ŠEDÁ s.r.o.,Samost. ordinace všeob. prakt. lékaře,Chomutov,43004,Písečná,5285,Ústecký kraj,CZ042,Chomutov,CZ0422,,,,mudrseda@centrum.cz,,3536149,2,112,CZ042,CZ0422,Chomutov,43004,Písečná,5285,všeobecné praktické lékařství,ambulantní péče,,Růžena Šedá,50.487314231903,13.43808762476
152601,72237,2952866000000,Medipok ambulance s.r.o.,Samost. ordinace všeob. prakt. lékaře,Rumburk,40801,Máchova,492/30,Ústecký kraj,CZ042,Děčín,CZ0421,,420412333056,,pokorakm@seznam.cz,http://www.medipok.cz,2952866,2,112,CZ042,CZ0421,Rumburk,40801,Ječná,1589/31,všeobecné praktické lékařství,ambulantní péče,,MUDr. Martin Pokorák,50.956713392607,14.550817886061
193545,71984,3235483000000,Libosano s.r.o.,Samost. ordinace všeob. prakt. lékaře,Libochovice,41117,Riegrova,69,Ústecký kraj,CZ042,Litoměřice,CZ0423,,420416591334,,libosano@seznam.cz,http://www.libosano.cz,3235483,2,112,CZ042,CZ0423,Libochovice,41117,Riegrova,69,všeobecné praktické lékařství,ambulantní péče,,Ivan Klener,50.406660464378,14.045624080819
